latitude,longitude,pwat_inches,index_right,id,name
41.86913377236679,-85.68393482214486,0.18937008,21,MI,Michigan
41.8656805924102,-85.64806890003064,0.19055119,21,MI,Michigan
41.862216992645365,-85.61220659703594,0.1929134,21,MI,Michigan
41.858742974549415,-85.57634792350075,0.19212599,21,MI,Michigan
41.85525853960382,-85.5404928897583,0.18897639,21,MI,Michigan
41.85176368929441,-85.50464150613539,0.18779528,21,MI,Michigan
41.84825842511126,-85.46879378295245,0.18700787,21,MI,Michigan
41.84474274854895,-85.43294973052309,0.18582676,21,MI,Michigan
41.84121666110622,-85.39710935915463,0.18700787,21,MI,Michigan
41.83768016428624,-85.36127267914753,0.19015747,21,MI,Michigan
41.83413325959649,-85.32543970079581,0.19251968,21,MI,Michigan
41.830575948548756,-85.28961043438693,0.19370079,21,MI,Michigan
41.827008232659196,-85.25378489020164,0.19330709,21,MI,Michigan
41.82343011344827,-85.217963078514,0.19055119,21,MI,Michigan
41.819841592440724,-85.18214500959147,0.18897639,21,MI,Michigan
41.8162426711657,-85.14633069369472,0.18818898,21,MI,Michigan
41.81263335115664,-85.11052014107798,0.18779528,21,MI,Michigan
41.809013633951245,-85.07471336198847,0.18779528,21,MI,Michigan
41.805383521091606,-85.03891036666693,0.18858267,21,MI,Michigan
41.80174301412412,-85.00311116534715,0.18779528,21,MI,Michigan
41.79809211459944,-84.96731576825624,0.18622048,21,MI,Michigan
41.79443082407261,-84.93152418561459,0.18582676,21,MI,Michigan
41.790759144102914,-84.89573642763577,0.18385828,21,MI,Michigan
41.78707707625404,-84.8599525045264,0.18110237,21,MI,Michigan
41.78338462209389,-84.8241724264866,0.18110237,21,MI,Michigan
41.779681783194704,-84.78839620370928,0.18307087,21,MI,Michigan
41.775968561133055,-84.75262384638069,0.18385828,21,MI,Michigan
41.7722449574898,-84.71685536468021,0.18464567,21,MI,Michigan
41.76851097385005,-84.68109076878028,0.18622048,21,MI,Michigan
41.76476661180332,-84.64533006884648,0.18661417,21,MI,Michigan
41.761011872943335,-84.6095732750374,0.18700787,21,MI,Michigan
41.757246758868135,-84.57382039750479,0.18858267,21,MI,Michigan
41.753471271180054,-84.53807144639336,0.18937008,21,MI,Michigan
41.749685411485814,-84.50232643184086,0.19094488,21,MI,Michigan
41.74588918139627,-84.4665853639782,0.19173229,21,MI,Michigan
41.74208258252667,-84.43084825292908,0.18700787,21,MI,Michigan
41.73826561649654,-84.39511510881039,0.18622048,21,MI,Michigan
41.734438284929624,-84.35938594173172,0.18779528,21,MI,Michigan
41.730600589454085,-84.32366076179596,0.18976378,21,MI,Michigan
41.72675253170221,-84.28793957909863,0.18818898,21,MI,Michigan
41.722894113310716,-84.25222240372835,0.19055119,21,MI,Michigan
41.71902533592048,-84.21650924576664,0.19251968,21,MI,Michigan
41.715146201176694,-84.18080011528787,0.19370079,21,MI,Michigan
41.97561843067004,-86.54147487772184,0.18582676,21,MI,Michigan
41.972414599221274,-86.50551136990885,0.18582676,21,MI,Michigan
41.96920031006189,-86.46955123508417,0.18582676,21,MI,Michigan
41.96597556456517,-86.43359448375031,0.18700787,21,MI,Michigan
41.96274036410871,-86.39764112640393,0.18700787,21,MI,Michigan
41.95949471007455,-86.36169117353518,0.18661417,21,MI,Michigan
41.956238603849066,-86.32574463562838,0.18897639,21,MI,Michigan
41.952972046822985,-86.28980152316149,0.18937008,21,MI,Michigan
41.9496950403915,-86.25386184660641,0.18897639,21,MI,Michigan
41.94640758595405,-86.21792561642877,0.18976378,21,MI,Michigan
41.943109684914525,-86.1819928430881,0.18937008,21,MI,Michigan
41.93980133868118,-86.14606353703755,0.18700787,21,MI,Michigan
41.93648254866662,-86.11013770872415,0.18661417,21,MI,Michigan
41.93315331628778,-86.07421536858863,0.18503937,21,MI,Michigan
41.92981364296603,-86.03829652706548,0.18464567,21,MI,Michigan
41.92646353012704,-86.00238119458277,0.18464567,21,MI,Michigan
41.9231029792009,-85.96646938156232,0.18543307,21,MI,Michigan
41.91973199162196,-85.93056109841973,0.18503937,21,MI,Michigan
41.91635056882906,-85.89465635556411,0.18425196,21,MI,Michigan
41.9129587122653,-85.85875516339831,0.18464567,21,MI,Michigan
41.90955642337813,-85.82285753231878,0.18425196,21,MI,Michigan
41.906143703619435,-85.78696347271546,0.18503937,21,MI,Michigan
41.902720554445395,-85.75107299497199,0.18661417,21,MI,Michigan
41.89928697731651,-85.71518610946555,0.18818898,21,MI,Michigan
41.89584297369769,-85.67930282656692,0.18779528,21,MI,Michigan
41.89238854505816,-85.64342315664038,0.18937008,21,MI,Michigan
41.8889236928715,-85.6075471100437,0.19212599,21,MI,Michigan
41.88544841861563,-85.57167469712817,0.19094488,21,MI,Michigan
41.88196272377279,-85.53580592823863,0.18858267,21,MI,Michigan
41.87846660982961,-85.49994081371324,0.18661417,21,MI,Michigan
41.87496007827705,-85.46407936388385,0.18622048,21,MI,Michigan
41.87144313061034,-85.42822158907552,0.18661417,21,MI,Michigan
41.867915768329105,-85.39236749960685,0.1874016,21,MI,Michigan
41.864377992937335,-85.3565171057898,0.18858267,21,MI,Michigan
41.86082980594328,-85.32067041792976,0.19015747,21,MI,Michigan
41.85727120885956,-85.2848274463255,0.19094488,21,MI,Michigan
41.85370220320312,-85.24898820126901,0.19133858,21,MI,Michigan
41.85012279049523,-85.21315269304586,0.19133858,21,MI,Michigan
41.846532972261464,-85.17732093193473,0.18858267,21,MI,Michigan
41.8429327500318,-85.1414929282077,0.18858267,21,MI,Michigan
41.83932212534043,-85.10566869213011,0.18858267,21,MI,Michigan
41.83570109972598,-85.06984823396061,0.18897639,21,MI,Michigan
41.83206967473127,-85.03403156395109,0.18818898,21,MI,Michigan
41.82842785190356,-84.99821869234671,0.18779528,21,MI,Michigan
41.82477563279435,-84.96240962938583,0.18700787,21,MI,Michigan
41.82111301895951,-84.92660438529992,0.18582676,21,MI,Michigan
41.817440011959135,-84.89080297031381,0.18464567,21,MI,Michigan
41.81375661335775,-84.85500539464556,0.18307087,21,MI,Michigan
41.8100628247241,-84.81921166850606,0.18346456,21,MI,Michigan
41.80635864763126,-84.78342180209972,0.18425196,21,MI,Michigan
41.80264408365667,-84.74763580562387,0.18503937,21,MI,Michigan
41.79891913438197,-84.71185368926899,0.18543307,21,MI,Michigan
41.79518380139317,-84.6760754632187,0.18464567,21,MI,Michigan
41.79143808628062,-84.64030113764966,0.18503937,21,MI,Michigan
41.78768199063891,-84.60453072273157,0.18582676,21,MI,Michigan
41.783915516066884,-84.56876422862734,0.18582676,21,MI,Michigan
41.78013866416779,-84.53300166549269,0.18622048,21,MI,Michigan
41.77635143654914,-84.4972430434766,0.1874016,21,MI,Michigan
41.772553834822695,-84.4614883727208,0.18818898,21,MI,Michigan
41.76874586060456,-84.42573766336017,0.18582676,21,MI,Michigan
41.764927515515105,-84.38999092552251,0.18464567,21,MI,Michigan
41.76109880117897,-84.35424816932868,0.18346456,21,MI,Michigan
41.75725971922511,-84.31850940489232,0.18503937,21,MI,Michigan
41.75341027128678,-84.28277464232013,0.18543307,21,MI,Michigan
41.7495504590015,-84.24704389171154,0.18700787,21,MI,Michigan
41.74568028401106,-84.21131716315915,0.18976378,21,MI,Michigan
41.741799747961515,-84.17559446674818,0.1929134,21,MI,Michigan
41.7379088525033,-84.13987581255691,0.196063,21,MI,Michigan
41.73400759929097,-84.10416121065629,0.19724411,21,MI,Michigan
41.73009598998352,-84.06845067111027,0.19685039,21,MI,Michigan
41.72617402624407,-84.03274420397548,0.19488189,21,MI,Michigan
41.722241709740096,-83.99704181930144,0.19133858,21,MI,Michigan
41.718299042143336,-83.96134352713051,0.18307087,21,MI,Michigan
42.00235555011549,-86.53717070024396,0.18503937,21,MI,Michigan
41.99915055978079,-86.50119333653174,0.18503937,21,MI,Michigan
41.995935107977786,-86.46521934974561,0.18622048,21,MI,Michigan
41.99270919608047,-86.42924875039995,0.18661417,21,MI,Michigan
41.989472825467224,-86.3932815490029,0.18700787,21,MI,Michigan
41.98622599752079,-86.3573177560566,0.18700787,21,MI,Michigan
41.982968713628296,-86.32135738205693,0.18897639,21,MI,Michigan
41.97970097518129,-86.2854004374937,0.18937008,21,MI,Michigan
41.97642278357556,-86.24944693285045,0.18937008,21,MI,Michigan
41.97313414021143,-86.21349687860447,0.19212599,21,MI,Michigan
41.96983504649349,-86.17755028522703,0.19251968,21,MI,Michigan
41.96652550383076,-86.14160716318298,0.18937008,21,MI,Michigan
41.96320551363659,-86.10566752293084,0.18582676,21,MI,Michigan
41.9598750773287,-86.06973137492321,0.18622048,21,MI,Michigan
41.9565341963292,-86.03379872960596,0.18503937,21,MI,Michigan
41.95318287206456,-85.99786959741897,0.18425196,21,MI,Michigan
41.94982110596556,-85.96194398879567,0.18464567,21,MI,Michigan
41.94644889946741,-85.92602191416324,0.18425196,21,MI,Michigan
41.94306625400966,-85.89010338394229,0.18425196,21,MI,Michigan
41.939673171036205,-85.85418840854726,0.18385828,21,MI,Michigan
41.936269651995254,-85.81827699838618,0.18385828,21,MI,Michigan
41.93285569833951,-85.78236916386061,0.18464567,21,MI,Michigan
41.92943131152587,-85.7464649153656,0.18503937,21,MI,Michigan
41.925996493015674,-85.71056426328994,0.18622048,21,MI,Michigan
41.922551244274615,-85.67466721801588,0.18661417,21,MI,Michigan
41.919095566772675,-85.63877378991924,0.18937008,21,MI,Michigan
41.9156294619842,-85.60288398936916,0.19094488,21,MI,Michigan
41.912152931387986,-85.5669978267286,0.18937008,21,MI,Michigan
41.908665976467006,-85.53111531235368,0.18779528,21,MI,Michigan
41.90516859870865,-85.49523645659411,0.18582676,21,MI,Michigan
41.90166079960474,-85.45936126979302,0.18622048,21,MI,Michigan
